URL,Name,Price(rs),Rating,Reviews,Description,ASIN,Manufecturer
https://www.amazon.in//Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1679392546&sprefix=ba%2Caps%2C283&sr=8-33,"        Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)       ",299,4.1 out of 5 stars,"8,155 ratings","    Made of multi-coated 600D polyester Material ; Water Repellent     Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters     Small Size backpack; Laptop Compatibility: No     This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more     With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books     6 months limited warranty    ", B088XH1BP7 ,Appario Retail Private Ltd
https://www.amazon.in//TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1679392546&sprefix=ba%2Caps%2C283&sr=8-34,        TRAWOC 80L Travel Backpack for Men & Women Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack       ,"2,380",4.4 out of 5 stars,"6,925 ratings","    Fit Type: Relaxed     SMART & TRENDY LOOKS: This Large 81 x 32 x 27 Cm rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack backpack for men and women looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. A premium travel backpack with spacious shoe compartment for a pair of shoes.     ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. Perfect for tourists on long travels, our spacious tour bag     INTEGRATED RAIN COVER: Our backpacks are ideal for travelling adventurers who encounter different weather conditions. The waterproof integrated rain cover and water-resistant fabric provide long-lasting protection for your gear. Stay prepared for any weather condition with our reliable backpacks.     1 YEAR WARRANTY : Invest in this versatile bag with a 1-year manufacturer warranty, perfect for flight travel, backpackers, and bike riders alike. Enjoy peace of mind knowing your belongings are protected..    ",,TRAWOC®
https://www.amazon.in//Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1679392546&sprefix=ba%2Caps%2C283&sr=8-35,        DEIN KLEIDER Men's Nylon Messenger Bag       ,349,4.0 out of 5 stars,"4,564 ratings","    ERGONOMIC DESIGN: This ergonomic bag features zippered security pockets in the front, back and main compartment. The front pockets can be used to hold personal items like identification cards, keys and more while the extra pocket located in the back can be used for the storage of sleek items like mobile devices. The main storage pocket also has enough room to hold your gadgets, small water bottle cables, chargers etc. This bag can fit tablets and devices with screen sizes of up to 10.5.<br>     WATER, DIRT & SLASH RESISTANT: This cross body bag by Dein Kleider is ideal for people who are adventurous and always on the go. Its padded storage is resistant to water, dirt and even a slash by sharp objects, so you dont have to worry about anything. This bag is durable and heavy duty, ensuring that your gadgets and valuables are safely stored.<br>     CRAFTED IN INDIA: Dein Kleider cross body sling is crafted with perfection by professional Indian artisans in an elegant style that makes your presence truly class apart. Its an ideal companion for a comfortable all day carry to school/college, malls, morning walk, office and meetings. It can also be easily used as travel accessory for a train or bus journey.<br>     Outer Material Type: Nylon    ",,Dein Kleider
https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1679392546&sprefix=ba%2Caps%2C283&sr=8-36,"        AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather       ",929,3.9 out of 5 stars,751 ratings,"    Innovative Design: AirCase Laptop Backpack is made of Premium Vegan Leather for your 15.6 Inch Laptop. This Laptop Backpack has 2 Front Pocket and 2 Main Compartment for Laptop, Tablet and other Main compartment for wallets dairy, clothes, etc. There is two way Cortical Tail Zipper with leather pull tail, Fashionable and Novel, keeping up with the current trend.     Large Storage: There is 2 Main Compartment One for 15.6 inch Laptop, Tablet with a secure Velcro closure and other for main compartment for your other belonging like Cloth, Wallet, Book, Diary, etc. There is also 2 front zipper pocket for Mobile, Charger, Power Adapter, Cable, Power Bank, Keys etc.convenient to carry at school college office travelling for students boys girls     Light weight & Durable: It is made of Premium Vegan Leather for 15.6 inch laptop. Ruggedized water-resistant base helps to protect from the elements. Water Resistant Base which protect your belonging from getting wet. waterproof latest smart stylish spacious rucksack luggage tourist travel bagpack.     Shoulder Straps: Breathable Mesh Padding at back which is design for back relief and shoulder straps for extra comfort with adjustable side straps for a better fit.     Specifications:- Work with -15.6"" Laptops and Under, CAPACITY- 22L, DIMENSIONS – 46-cm X 29-cm X 19-cm, WEIGHT - 0.58 kg, WARRANTY – 1 Year under Manufacturing Defect Only.    ",,Appario Retail Private Ltd
https://www.amazon.in//ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-35,        Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag       ,834,4.0 out of 5 stars,"5,130 ratings","    MULTI-FUNCTION COMPARTMENT: ZIPLINE backpack for men features with multiple storage compartments and for additional supplies and accessories such as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.     DURABLE MATERIAL: The school bag for boys is made up of superior quality which is durable, eco-friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities.     COMFORTABLE DESIGN: Our school bag for boys ""S"" Curve is adjustable, heavily padded shoulder straps and back panel make the school bag more comfortable to wear even when loaded with all your gear; Compact: Backpack for men has a roomy three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella and thus it is best school bags for boys.     Size:18*13*9 inch(L*W*H), Capacity: The college bag has capacity of 36.5L which is bigger than others of the same style. Good size for school bags, college bag, camping, travel, shopping, hiking, climbing, vintage backpack for men and women.; Age Range Description: Kid; Special Features: Water Bottle Umbrella Pouch; Pocket Description: Utility Pocket     Compartment Description: The backpack for men is not laptop compatible; Warranty Description: 1 Year From The Date Of Purchase, Water Resistance Level: Waterproof    ",,ZIPLINE
https://www.amazon.in//Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-36,        NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel       ,239,4.0 out of 5 stars,"3,114 ratings","    Strong stitching at major stress points provide long-lasting durability against daily activities     Mesh side water bottle pocket. Adjustable shoulder strap.     Main large compartment with double zip closure. Tough high durability fabric     High quality double zippers, easy to access. Highly water-resistant finish to save inner items from water splashes     Comes in attractive color combinations.    ", B07FWQ9HRV ,RetailEZ Pvt Ltd
https://www.amazon.in//Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-37,        Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07)       ,"2,239",3.9 out of 5 stars,399 ratings,"    Outer Material: Polyester, Color: Black;Water resistant<br>     Capacity: 21 liters; Dimensions: 32 cms x 14 cms x 46 cms (LxWxH)<br>     Number of compartments: 3; Laptop Compatibility: Yes, Laptop Size: 15 inches<br>     Warranty type: Manufacturer; 1 year<br>     Closure Type: Zipper; Age Range Description: Adult<br>    ",,RetailEZ Pvt Ltd
https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-38,"        Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)       ",799,4.1 out of 5 stars,493 ratings,"    100% Polyester, High Quality, Durable and Water Resistant Fabric     2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook     Front storage pocket keeps smaller items neatly organized and easy to access     Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects     Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult    ",,RetailEZ Pvt Ltd
https://www.amazon.in//Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-39,"        Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps       ",652,4.4 out of 5 stars,"2,724 ratings","    Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfort     Smooth zippers that never jam or break     Style meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily use     Spacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentials     The padded shoulder straps, handle, and back panel provides protection and all-day comfort.    ", B08R7RPVJF ,Appario Retail Private Ltd
https://www.amazon.in//Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-40,"        Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)       ","1,599",4.3 out of 5 stars,397 ratings,    Lightweight and comfortable to carry     All your everyday essentials at your fingertips     Dependable everyday companion    , B07PMQTB6T ,Appario Retail Private Ltd
https://www.amazon.in//Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-41,        Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag       ,798,4.1 out of 5 stars,"1,044 ratings","    Spacious : This Rucksack bag is lightweight and comes with Three main compartment having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials, A back mesh pocket to carry extra documents and numerous small pocket to carry all your small accessories     CAPACITY & SIZE : 45 Litres; Weight: 0.9 kg ; Dimensions: 22.9cm x 36.8cm x 50.8cm ; Utility : Ideal for Travel, Hiking, Trekking & Camping, Day trip.; HIGH QUALITY : A major problem in many rucksack and travelling bags is that it get torn between your journeys or within a short period of time but this Rucksack which is made from high Quality materials, is stitched properly and has bartacks on pressure points is strong enough to hold all your items without any problem     FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult     COMFORTABLE TRAVEL : Backside Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily.     12 Months Limited Brand Warranty    ",,Appario Retail Private Ltd
https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1679392711&sprefix=ba%2Caps%2C283&sr=8-42,"        Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)       ",549,4.2 out of 5 stars,"1,597 ratings","    PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack     Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling     COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .     Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;     MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.    ", B08Y5S6C2P ,Appario Retail Private Ltd
